@relation 'mario-weka.filters.unsupervised.attribute.Remove-R2-3,5-6-weka.filters.unsupervised.attribute.Remove-R2_clustered'

@attribute Instance_number numeric
@attribute enemigoDelante {0,1}
@attribute monedaEncima {0,1}
@attribute bloqueEncima {0,1}
@attribute obstaculoDelante {0,1}
@attribute left {Si,No}
@attribute right {Si,No}
@attribute down {Si,No}
@attribute jump {Si,No}
@attribute speed {Si,No}
@attribute up {Si,No}
@attribute Puntuacion+Distancia numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
3756,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3757,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3758,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3759,0,0,1,0,No,No,No,Si,No,No,-1,cluster2
3760,0,0,1,0,No,No,No,Si,No,No,-2,cluster2
3761,0,0,1,0,No,No,No,Si,No,No,-3,cluster2
3762,0,0,1,0,Si,No,No,No,No,No,25,cluster2
3763,0,0,1,0,Si,No,No,No,No,No,26,cluster2
3764,0,0,1,0,No,No,No,Si,No,No,44,cluster2
3765,0,0,1,0,No,No,No,Si,No,No,29,cluster2
3766,0,0,1,0,No,No,No,Si,No,No,32,cluster2
3767,0,0,1,0,No,No,No,Si,No,No,16,cluster2
3768,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3769,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3770,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3771,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3772,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3773,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3774,0,0,1,0,No,No,No,Si,No,No,0,cluster2
3775,0,0,1,0,No,No,No,Si,No,No,3,cluster2
3776,0,0,1,0,No,No,No,Si,No,No,5,cluster2
3777,0,0,1,0,No,No,No,Si,No,No,10,cluster2
3778,0,0,1,0,No,No,No,Si,No,No,13,cluster2
3779,0,0,1,0,No,Si,No,No,No,No,24,cluster2
3780,0,0,1,0,No,Si,No,No,No,No,28,cluster2
3781,0,0,1,0,No,Si,No,No,No,No,30,cluster2
3782,0,0,1,0,No,Si,No,No,No,No,33,cluster2
3783,0,0,1,0,No,Si,No,No,No,No,36,cluster2
3784,0,0,1,0,No,Si,No,No,No,No,37,cluster2
3785,0,0,1,0,No,Si,No,No,No,No,40,cluster2
3786,0,0,1,0,No,Si,No,No,No,No,42,cluster2
3787,0,0,1,0,No,Si,No,No,No,No,42,cluster2
3788,0,0,1,0,No,Si,No,No,No,No,44,cluster2
3789,0,0,1,0,No,Si,No,No,No,No,42,cluster2
3790,0,0,1,0,No,Si,No,No,No,No,38,cluster2
3791,0,0,1,0,No,Si,No,No,No,No,34,cluster2
3792,0,0,1,0,No,Si,No,No,No,No,30,cluster2
3793,0,0,1,0,No,Si,No,No,No,No,25,cluster2
3794,0,0,1,0,No,Si,No,No,No,No,21,cluster2
3795,0,0,1,0,No,Si,No,No,No,No,16,cluster2
3796,0,0,0,0,No,Si,No,No,No,No,11,cluster0
3797,0,0,0,0,No,Si,No,No,No,No,7,cluster0
3798,0,0,0,1,No,Si,No,Si,No,No,2,cluster3
3799,0,0,0,1,No,Si,No,Si,No,No,1,cluster3
3800,0,0,0,1,No,Si,No,Si,No,No,3,cluster3
3801,0,0,0,1,No,Si,No,Si,No,No,4,cluster3
3802,0,0,0,1,No,Si,No,No,No,No,6,cluster3
3803,0,0,0,1,No,Si,No,No,No,No,7,cluster3
3804,0,0,0,1,No,Si,No,No,No,No,8,cluster3
3805,0,0,0,1,No,Si,No,No,No,No,9,cluster3
3806,0,0,0,1,No,Si,No,Si,No,No,9,cluster3
3807,0,0,0,1,No,Si,No,Si,No,No,10,cluster3
3808,0,0,0,0,No,Si,No,Si,No,No,11,cluster0
3809,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
3810,0,0,0,0,No,No,No,Si,No,No,9,cluster0
3811,0,0,0,0,No,No,No,Si,No,No,8,cluster0
3812,0,0,0,0,No,No,No,Si,No,No,6,cluster0
3813,0,0,0,0,No,No,No,Si,No,No,5,cluster0
3814,0,0,0,0,No,No,No,Si,No,No,4,cluster0
3815,0,0,0,0,No,No,No,Si,No,No,3,cluster0
3816,0,0,0,0,No,No,No,Si,No,No,5,cluster0
3817,0,0,0,0,No,Si,No,No,No,No,24,cluster0
3818,0,0,0,0,No,Si,No,No,No,No,28,cluster0
3819,0,0,0,0,No,Si,No,No,No,No,30,cluster0
3820,0,0,0,0,No,Si,No,No,No,No,33,cluster0
3821,0,0,0,0,No,Si,No,No,No,No,36,cluster0
3822,0,0,0,0,No,Si,No,No,No,No,37,cluster0
3823,0,0,0,0,No,Si,No,No,No,No,40,cluster0
3824,0,0,0,0,No,Si,No,No,No,No,41,cluster0
3825,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
3826,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
3827,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
3828,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
3829,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
3830,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
3831,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
3832,0,0,0,0,No,Si,No,Si,No,No,59,cluster0
3833,0,0,0,0,No,Si,No,Si,No,No,58,cluster0
3834,0,0,0,0,No,Si,No,Si,No,No,57,cluster0
3835,0,0,0,0,No,Si,No,Si,No,No,56,cluster0
3836,0,0,0,0,No,Si,No,Si,No,No,54,cluster0
3837,0,0,0,0,No,Si,No,Si,No,No,51,cluster0
3838,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
3839,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
3840,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
3841,0,0,0,0,No,No,No,Si,No,No,-21,cluster0
3842,0,0,0,0,No,No,No,Si,No,No,-24,cluster0
3843,0,0,0,0,No,No,No,Si,No,No,-27,cluster0
3844,0,0,0,0,No,No,No,Si,No,No,-28,cluster0
3845,0,0,0,0,No,No,No,Si,No,No,-28,cluster0
3846,0,0,0,0,No,No,No,Si,No,No,-29,cluster0
3847,0,0,0,0,No,No,No,Si,No,No,-28,cluster0
3848,0,0,0,1,No,Si,No,No,No,No,14,cluster3
3849,0,0,0,1,No,Si,No,No,No,No,13,cluster3
3850,0,0,0,1,No,Si,No,Si,No,No,13,cluster3
3851,0,0,0,1,No,Si,No,Si,No,No,11,cluster3
3852,0,0,0,1,No,Si,No,Si,No,No,9,cluster3
3853,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
3854,0,0,0,0,No,Si,No,Si,No,No,11,cluster0
3855,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
3856,0,0,0,0,No,No,No,Si,No,No,9,cluster0
3857,0,0,0,0,No,No,No,Si,No,No,10,cluster0
3858,0,0,1,0,No,No,No,Si,No,No,10,cluster2
3859,0,0,1,0,No,No,No,Si,No,No,11,cluster2
3860,0,0,1,0,No,Si,No,No,No,No,60,cluster2
3861,0,0,1,0,No,Si,No,No,No,No,62,cluster2
3862,0,0,1,0,No,Si,No,No,No,No,63,cluster2
3863,0,0,1,0,No,Si,No,No,No,No,64,cluster2
3864,0,0,1,0,No,Si,No,No,No,No,64,cluster2
3865,0,0,1,0,No,Si,No,No,No,No,64,cluster2
3866,0,0,1,0,No,Si,No,Si,No,No,63,cluster2
3867,0,0,1,0,No,Si,No,Si,No,No,45,cluster2
3868,0,0,1,0,No,Si,No,Si,No,No,59,cluster2
3869,0,0,1,0,No,Si,No,Si,No,No,40,cluster2
3870,0,0,0,0,No,No,No,Si,No,No,37,cluster0
3871,0,0,1,0,No,Si,No,No,No,No,61,cluster2
3872,0,0,1,0,No,Si,No,No,No,No,64,cluster2
3873,0,0,1,0,No,Si,No,No,No,No,66,cluster2
3874,0,0,1,0,No,Si,No,No,No,No,69,cluster2
3875,0,0,1,0,No,Si,No,Si,No,No,70,cluster2
3876,0,0,1,0,No,Si,No,Si,No,No,55,cluster2
3877,0,0,1,0,No,Si,No,Si,No,No,56,cluster2
3878,0,0,1,0,No,Si,No,Si,No,No,40,cluster2
3879,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
3880,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
3881,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
3882,0,0,0,0,No,Si,No,Si,No,No,31,cluster0
3883,0,1,0,0,No,Si,No,Si,No,No,27,cluster4
3884,0,1,0,0,No,Si,No,No,No,No,23,cluster4
3885,0,0,0,0,No,Si,No,No,No,No,32,cluster0
3886,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
3887,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
3888,0,0,0,0,No,Si,No,Si,No,No,20,cluster0
3889,0,0,0,0,No,Si,No,Si,No,No,19,cluster0
3890,0,0,0,0,No,No,No,Si,No,No,19,cluster0
3891,0,0,0,0,No,Si,No,No,No,No,15,cluster0
3892,0,0,0,0,No,Si,No,No,No,No,15,cluster0
3893,0,0,0,0,No,Si,No,No,No,No,44,cluster0
3894,0,0,0,0,No,Si,No,No,No,No,46,cluster0
3895,0,0,0,0,No,Si,No,No,No,No,50,cluster0
3896,0,0,0,0,No,Si,No,No,No,No,52,cluster0
3897,0,0,0,0,No,Si,No,No,No,No,54,cluster0
3898,0,0,0,0,No,Si,No,No,No,No,55,cluster0
3899,0,0,0,0,No,Si,No,No,No,No,56,cluster0
3900,0,0,0,0,No,Si,No,Si,No,No,57,cluster0
3901,0,0,0,0,No,Si,No,Si,No,No,57,cluster0
3902,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
3903,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
3904,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
3905,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
3906,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
3907,0,0,0,0,No,Si,No,No,No,No,30,cluster0
3908,0,0,0,0,No,Si,No,No,No,No,36,cluster0
3909,0,0,0,0,No,Si,No,No,No,No,37,cluster0
3910,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
3911,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
3912,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
3913,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
3914,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
3915,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
3916,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
3917,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
3918,0,0,0,0,No,No,No,Si,No,No,34,cluster0
3919,0,0,0,0,No,No,No,Si,No,No,32,cluster0
3920,0,0,0,0,No,No,No,Si,No,No,29,cluster0
3921,0,0,0,0,No,No,No,Si,No,No,27,cluster0
3922,0,0,0,0,No,No,No,Si,No,No,26,cluster0
3923,0,0,0,0,No,No,No,Si,No,No,26,cluster0
3924,0,0,0,0,No,No,No,Si,No,No,26,cluster0
3925,0,0,0,0,No,No,No,Si,No,No,17,cluster0
3926,0,0,0,0,No,Si,No,No,No,No,30,cluster0
3927,0,0,0,0,No,Si,No,No,No,No,32,cluster0
3928,0,0,0,0,No,Si,No,No,No,No,34,cluster0
3929,0,0,0,0,No,Si,No,No,No,No,37,cluster0
3930,0,0,0,0,No,Si,No,No,No,No,38,cluster0
3931,0,0,0,0,No,Si,No,No,No,No,41,cluster0
3932,0,0,0,0,No,Si,No,No,No,No,41,cluster0
3933,0,0,0,0,No,Si,No,No,No,No,42,cluster0
3934,0,0,0,0,No,Si,No,No,No,No,41,cluster0
3935,0,0,0,0,No,Si,No,No,No,No,40,cluster0
3936,0,0,0,0,No,Si,No,No,No,No,39,cluster0
3937,0,0,0,0,No,Si,No,No,No,No,37,cluster0
3938,0,0,0,0,No,Si,No,No,No,No,35,cluster0
3939,0,0,0,0,No,Si,No,No,No,No,33,cluster0
3940,0,0,0,0,No,Si,No,No,No,No,31,cluster0
3941,0,0,0,0,No,Si,No,No,No,No,36,cluster0
3942,0,0,0,0,No,Si,No,No,No,No,37,cluster0
3943,0,0,0,0,No,Si,No,No,No,No,40,cluster0
3944,0,0,0,0,No,Si,No,No,No,No,42,cluster0
3945,0,0,0,0,No,Si,No,No,No,No,42,cluster0
3946,0,0,0,0,No,Si,No,No,No,No,44,cluster0
3947,0,0,0,0,No,Si,No,No,No,No,45,cluster0
3948,0,0,0,0,No,Si,No,No,No,No,46,cluster0
3949,0,0,0,0,No,Si,No,No,No,No,47,cluster0
3950,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
3951,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
3952,0,0,0,0,No,Si,No,Si,No,No,50,cluster0
3953,0,0,0,0,No,Si,No,Si,No,No,50,cluster0
3954,0,0,0,0,No,Si,No,Si,No,No,50,cluster0
3955,0,0,0,0,No,Si,No,Si,No,No,51,cluster0
3956,0,0,0,0,No,Si,No,Si,No,No,50,cluster0
3957,0,0,0,0,No,Si,No,Si,No,No,-505,cluster0
3958,0,0,0,0,No,Si,No,No,No,No,24,cluster0
3959,0,0,0,0,No,Si,No,No,No,No,28,cluster0
3960,0,0,0,0,No,Si,No,No,No,No,31,cluster0
3961,0,0,0,0,No,Si,No,No,No,No,33,cluster0
3962,0,0,0,0,No,Si,No,No,No,No,35,cluster0
3963,0,0,0,0,No,Si,No,No,No,No,38,cluster0
3964,0,0,0,0,No,Si,No,No,No,No,39,cluster0
3965,0,0,0,0,No,Si,No,No,No,No,41,cluster0
3966,0,0,0,0,No,Si,No,No,No,No,43,cluster0
3967,0,0,0,0,No,Si,No,No,No,No,44,cluster0
3968,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
3969,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
3970,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
3971,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
3972,0,0,0,0,No,Si,No,Si,No,No,49,cluster0
3973,0,0,0,0,No,Si,No,Si,No,No,59,cluster0
3974,0,0,0,0,No,Si,No,Si,No,No,59,cluster0
3975,0,0,0,0,No,Si,No,Si,No,No,57,cluster0
3976,0,0,0,0,No,Si,No,Si,No,No,55,cluster0
3977,0,0,0,0,No,Si,No,Si,No,No,53,cluster0
3978,0,0,0,0,No,Si,No,Si,No,No,51,cluster0
3979,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
3980,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
3981,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
3982,0,0,0,0,No,Si,No,No,No,No,29,cluster0
3983,0,0,0,0,No,Si,No,No,No,No,32,cluster0
3984,0,0,0,0,No,Si,No,No,No,No,35,cluster0
3985,0,0,0,0,No,Si,No,No,No,No,36,cluster0
3986,0,0,0,0,No,Si,No,No,No,No,39,cluster0
3987,0,0,0,0,No,Si,No,No,No,No,41,cluster0
3988,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
3989,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
3990,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
3991,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
3992,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
3993,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
3994,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
3995,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
3996,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
3997,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
3998,0,0,0,0,No,Si,No,Si,No,No,30,cluster0
3999,0,0,0,0,No,Si,No,No,No,No,31,cluster0
4000,0,0,0,0,No,Si,No,No,No,No,34,cluster0
4001,0,0,0,0,No,Si,No,No,No,No,36,cluster0
4002,0,0,0,0,No,Si,No,No,No,No,37,cluster0
4003,0,0,0,0,No,Si,No,No,No,No,40,cluster0
4004,0,0,0,0,No,Si,No,No,No,No,40,cluster0
4005,0,0,0,0,No,Si,No,No,No,No,41,cluster0
4006,0,0,0,0,No,Si,No,No,No,No,41,cluster0
4007,0,0,0,0,No,Si,No,No,No,No,40,cluster0
4008,0,0,0,0,No,Si,No,No,No,No,39,cluster0
4009,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
4010,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
4011,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
4012,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
4013,0,0,0,0,No,No,No,Si,No,No,42,cluster0
4014,0,0,1,0,No,Si,No,No,No,No,41,cluster2
4015,0,0,1,0,No,Si,No,No,No,No,39,cluster2
4016,0,0,1,0,No,Si,No,Si,No,No,37,cluster2
4017,0,0,1,0,No,Si,No,Si,No,No,35,cluster2
4018,0,0,1,0,No,Si,No,Si,No,No,32,cluster2
4019,0,0,1,0,No,Si,No,Si,No,No,13,cluster2
4020,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
4021,0,0,0,0,No,Si,No,No,No,No,23,cluster0
4022,0,0,1,0,No,Si,No,No,No,No,31,cluster2
4023,0,0,1,0,No,Si,No,No,No,No,49,cluster2
4024,0,0,1,0,No,Si,No,Si,No,No,33,cluster2
4025,0,0,1,0,No,Si,No,Si,No,No,43,cluster2
4026,0,0,1,0,No,No,No,Si,No,No,42,cluster2
4027,0,0,1,0,No,No,No,Si,No,No,42,cluster2
4028,0,0,1,0,No,Si,No,No,No,No,44,cluster2
4029,0,0,1,0,No,Si,No,No,No,No,44,cluster2
4030,0,0,1,0,No,No,No,Si,No,No,43,cluster2
4031,0,0,1,0,No,No,No,Si,No,No,44,cluster2
4032,0,0,1,0,No,No,No,Si,No,No,35,cluster2
4033,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
4034,0,0,0,0,No,Si,No,No,No,No,36,cluster0
4035,0,0,0,0,No,No,No,Si,No,No,53,cluster0
4036,0,0,0,0,No,Si,No,Si,No,No,55,cluster0
4037,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
4038,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
4039,0,0,1,0,No,Si,No,No,No,No,56,cluster2
4040,0,0,1,0,No,Si,No,Si,No,No,57,cluster2
4041,0,0,1,0,No,Si,No,Si,No,No,41,cluster2
4042,0,0,1,0,No,No,No,Si,No,No,43,cluster2
4043,0,0,1,0,No,Si,No,No,No,No,45,cluster2
4044,0,0,1,0,No,Si,No,No,No,No,45,cluster2
4045,0,0,1,0,No,Si,No,No,No,No,45,cluster2
4046,0,0,1,0,No,Si,No,No,No,No,28,cluster2
4047,0,0,1,0,No,Si,No,No,No,No,28,cluster2
4048,0,0,1,0,No,Si,No,No,No,No,29,cluster2
4049,0,0,1,0,No,No,No,Si,No,No,30,cluster2
4050,0,0,1,0,No,No,No,Si,No,No,31,cluster2
4051,0,0,1,0,No,No,No,Si,No,No,33,cluster2
4052,0,0,1,0,No,Si,No,Si,No,No,35,cluster2
4053,0,0,0,0,No,Si,No,No,No,No,51,cluster0
4054,0,0,0,0,No,Si,No,No,No,No,52,cluster0
4055,0,0,0,0,No,Si,No,No,No,No,52,cluster0
4056,0,0,0,0,No,Si,No,No,No,No,50,cluster0
4057,0,0,0,0,No,Si,No,No,No,No,50,cluster0
4058,0,0,0,0,No,Si,No,No,No,No,48,cluster0
4059,0,0,0,0,No,Si,No,Si,No,No,63,cluster0
4060,0,0,1,0,No,Si,No,Si,No,No,62,cluster2
4061,0,0,1,0,No,No,No,Si,No,No,61,cluster2
4062,0,0,1,0,No,No,No,Si,No,No,60,cluster2
4063,0,0,1,0,No,Si,No,No,No,No,57,cluster2
4064,0,0,1,0,No,Si,No,Si,No,No,56,cluster2
4065,0,0,1,0,No,Si,No,Si,No,No,39,cluster2
4066,0,0,1,0,No,Si,No,Si,No,No,37,cluster2
4067,0,0,1,0,No,No,No,Si,No,No,35,cluster2
4068,0,0,1,0,No,No,No,Si,No,No,33,cluster2
4069,0,0,1,0,No,No,No,Si,No,No,31,cluster2
4070,0,0,1,0,Si,No,No,No,No,No,-21,cluster2
4071,0,0,1,0,Si,No,No,No,No,No,-24,cluster2
4072,0,0,1,0,Si,No,No,No,No,No,-26,cluster2
4073,0,0,1,0,Si,No,No,No,No,No,-27,cluster2
4074,0,0,1,0,Si,No,No,No,No,No,-28,cluster2
4075,0,0,1,0,Si,No,No,No,No,No,-28,cluster2
4076,0,0,1,0,Si,No,No,No,No,No,-27,cluster2
4077,0,0,1,0,Si,No,No,No,No,No,-26,cluster2
4078,0,0,1,0,Si,No,No,No,No,No,-24,cluster2
4079,0,0,1,0,Si,No,No,Si,No,No,-23,cluster2
4080,0,0,1,0,No,No,No,Si,No,No,-20,cluster2
4081,0,0,1,0,No,No,No,Si,No,No,-18,cluster2
4082,0,0,1,0,No,No,No,Si,No,No,-15,cluster2
4083,0,0,1,0,No,No,No,Si,No,No,8,cluster2
4084,0,0,1,0,No,No,No,Si,No,No,12,cluster2
4085,0,0,1,0,No,Si,No,No,No,No,17,cluster2
4086,0,0,1,0,No,Si,No,No,No,No,19,cluster2
4087,0,0,1,0,No,Si,No,No,No,No,20,cluster2
4088,0,0,1,0,No,Si,No,No,No,No,20,cluster2
4089,0,0,1,0,No,Si,No,No,No,No,20,cluster2
4090,0,0,1,0,No,Si,No,No,No,No,19,cluster2
4091,0,0,1,0,No,Si,No,No,No,No,17,cluster2
4092,0,0,1,0,Si,No,No,No,No,No,-24,cluster2
4093,0,0,1,0,Si,No,No,Si,No,No,-28,cluster2
4094,0,0,1,0,Si,No,No,Si,No,No,-30,cluster2
4095,0,0,1,0,Si,No,No,Si,No,No,-33,cluster2
4096,0,0,1,0,Si,No,No,Si,No,No,-34,cluster2
4097,0,0,1,0,Si,No,No,Si,No,No,-34,cluster2
4098,0,0,1,0,Si,No,No,Si,No,No,-34,cluster2
4099,0,0,1,0,Si,No,No,Si,No,No,-24,cluster2
4100,0,0,1,0,Si,No,No,Si,No,No,-22,cluster2
4101,0,0,1,0,Si,No,No,Si,No,No,-21,cluster2
4102,0,0,1,0,Si,No,No,Si,No,No,-18,cluster2
4103,0,0,1,0,Si,No,No,Si,No,No,-15,cluster2
4104,0,0,1,0,No,No,No,Si,No,No,-11,cluster2
4105,0,0,0,0,No,Si,No,No,No,No,10,cluster0
4106,0,0,0,0,No,Si,No,No,No,No,11,cluster0
4107,0,0,0,0,No,Si,No,No,No,No,11,cluster0
4108,0,0,0,1,No,Si,No,No,No,No,19,cluster3
4109,0,0,0,1,No,Si,No,Si,No,No,19,cluster3
4110,0,0,0,1,No,Si,No,Si,No,No,20,cluster3
4111,0,0,0,0,No,Si,No,Si,No,No,20,cluster0
4112,0,0,0,0,No,Si,No,Si,No,No,19,cluster0
4113,0,0,0,0,No,Si,No,Si,No,No,17,cluster0
4114,0,0,1,0,Si,No,No,No,No,No,-7,cluster2
4115,0,0,1,0,Si,No,No,No,No,No,-7,cluster2
4116,0,0,1,0,Si,No,No,No,No,No,-6,cluster2
4117,0,0,1,0,No,Si,No,No,No,No,24,cluster2
4118,0,0,1,0,No,Si,No,Si,No,No,27,cluster2
4119,0,0,1,0,No,Si,No,Si,No,No,28,cluster2
4120,0,0,1,0,No,Si,No,Si,No,No,30,cluster2
4121,0,0,1,0,No,Si,No,Si,No,No,30,cluster2
4122,0,0,1,0,No,Si,No,Si,No,No,30,cluster2
4123,0,0,1,0,No,Si,No,Si,No,No,28,cluster2
4124,0,0,1,0,No,Si,No,Si,No,No,27,cluster2
4125,0,0,1,0,No,Si,No,Si,No,No,26,cluster2
4126,0,0,1,0,No,Si,No,Si,No,No,24,cluster2
4127,0,0,1,0,No,Si,No,Si,No,No,21,cluster2
4128,0,0,1,0,No,No,No,Si,No,No,18,cluster2
4129,0,0,1,0,Si,No,No,No,No,No,-20,cluster2
4130,0,0,1,0,Si,No,No,No,No,No,-24,cluster2
4131,0,0,1,0,Si,No,No,No,No,No,-28,cluster2
4132,0,0,1,0,Si,No,No,No,No,No,-30,cluster2
4133,0,0,1,0,Si,No,No,No,No,No,-33,cluster2
4134,0,0,1,0,Si,No,No,No,No,No,-36,cluster2
4135,0,0,1,0,Si,No,No,No,No,No,-37,cluster2
4136,0,0,1,0,Si,No,No,No,No,No,-38,cluster2
4137,0,0,1,0,Si,No,No,No,No,No,-38,cluster2
4138,0,0,1,0,Si,No,No,No,No,No,-37,cluster2
4139,0,0,1,0,Si,No,No,No,No,No,-36,cluster2
4140,0,0,1,0,Si,No,No,No,No,No,-33,cluster2
4141,0,0,1,0,Si,No,No,No,No,No,-29,cluster2
4142,0,0,1,0,Si,No,No,No,No,No,-24,cluster2
4143,0,0,1,0,Si,No,No,No,No,No,-19,cluster2
4144,0,0,1,0,No,No,No,Si,No,No,85,cluster2
4145,0,0,1,0,No,Si,No,Si,No,No,90,cluster2
4146,0,0,0,0,No,Si,No,Si,No,No,92,cluster0
4147,0,0,0,0,No,Si,No,Si,No,No,93,cluster0
4148,0,0,0,0,No,Si,No,Si,No,No,93,cluster0
4149,0,0,0,0,No,Si,No,Si,No,No,93,cluster0
4150,0,0,0,0,No,Si,No,Si,No,No,92,cluster0
4151,0,0,0,1,No,Si,No,Si,No,No,91,cluster3
4152,0,0,0,1,No,Si,No,Si,No,No,88,cluster3
4153,0,0,0,1,No,Si,No,Si,No,No,86,cluster3
4154,0,0,0,0,No,Si,No,Si,No,No,3,cluster0
4155,0,0,0,0,No,Si,No,Si,No,No,1,cluster0
4156,0,0,1,0,No,Si,No,Si,No,No,2,cluster2
4157,0,0,1,0,No,Si,No,Si,No,No,4,cluster2
4158,0,0,1,0,No,No,No,Si,No,No,6,cluster2
4159,0,0,1,0,No,Si,No,No,No,No,24,cluster2
4160,0,0,1,0,No,Si,No,No,No,No,28,cluster2
4161,0,0,1,0,No,Si,No,No,No,No,31,cluster2
4162,0,0,1,0,No,Si,No,No,No,No,33,cluster2
4163,0,0,1,0,No,Si,No,No,No,No,35,cluster2
4164,0,0,1,0,No,Si,No,No,No,No,38,cluster2
4165,0,0,1,0,No,Si,No,No,No,No,40,cluster2
4166,0,0,1,0,No,Si,No,No,No,No,41,cluster2
4167,0,0,1,0,No,Si,No,No,No,No,42,cluster2
4168,0,0,1,0,No,Si,No,No,No,No,44,cluster2
4169,0,0,1,0,No,Si,No,No,No,No,45,cluster2
4170,0,0,1,0,No,Si,No,No,No,No,46,cluster2
4171,0,0,1,0,No,Si,No,No,No,No,47,cluster2
4172,0,0,1,0,No,Si,No,No,No,No,48,cluster2
4173,0,0,1,0,No,Si,No,No,No,No,49,cluster2
4174,0,0,1,0,No,Si,No,No,No,No,49,cluster2
4175,0,0,1,0,No,Si,No,No,No,No,49,cluster2
4176,0,0,1,0,No,Si,No,No,No,No,51,cluster2
4177,0,0,1,0,No,Si,No,No,No,No,51,cluster2
4178,0,0,1,0,No,Si,No,No,No,No,51,cluster2
4179,0,0,0,0,No,Si,No,No,No,No,51,cluster0
4180,0,0,0,0,No,Si,No,No,No,No,52,cluster0
4181,0,0,0,0,No,Si,No,No,No,No,52,cluster0
4182,0,0,0,0,No,Si,No,No,No,No,52,cluster0
4183,0,0,0,0,No,Si,No,No,No,No,53,cluster0
4184,0,0,0,0,No,Si,No,No,No,No,53,cluster0
4185,0,0,0,0,No,Si,No,No,No,No,54,cluster0
4186,0,0,0,0,No,Si,No,No,No,No,53,cluster0
4187,0,0,0,0,No,Si,No,No,No,No,54,cluster0
4188,0,0,0,0,No,Si,No,No,No,No,54,cluster0
4189,0,0,0,0,No,Si,No,No,No,No,54,cluster0
4190,0,0,0,0,No,Si,No,No,No,No,54,cluster0
